Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757528790,100,,Aggregated,44.800000,0.000000,1100,1200,1300,1400,1700,1800,2400,2600,5500,5500,5500,1993,0,1700.0,2151.0625629819474,462.12083399950643,7966.156165999564,33264.72654290015
1757528791,100,GET,/,11.400000,0.000000,1000,1100,1300,1400,1700,1700,1800,1800,1800,1800,1800,601,0,1700.0,2213.424180816986,548.8557499993476,7966.156165999564,32792.0
1757528791,100,GET,/appointment-service/appointments,34.400000,0.000000,1000,1200,1300,1300,1600,1700,1800,1900,5500,5500,5500,1440,0,1700.0,2088.3935840132112,462.12083399950643,6762.23391700114,33464.0
1757528791,100,,Aggregated,45.800000,0.000000,1000,1200,1300,1400,1600,1700,1800,1900,5500,5500,5500,2041,0,1700.0,2125.2105309407257,462.12083399950643,7966.156165999564,33266.12052915237
1757528792,100,GET,/,10.900000,0.000000,1100,1200,1300,1500,1700,1700,1800,1800,1800,1800,1800,612,0,1700.0,2191.634691797405,548.8557499993476,7966.156165999564,32792.0
1757528792,100,GET,/appointment-service/appointments,34.600000,0.000000,1000,1200,1200,1300,1600,1700,1800,1900,5500,5500,5500,1479,0,1600.0,2059.2611560885907,462.12083399950643,6762.23391700114,33464.0
1757528792,100,,Aggregated,45.500000,0.000000,1100,1200,1200,1300,1600,1700,1800,1900,5500,5500,5500,2091,0,1700.0,2098.0046299545816,462.12083399950643,7966.156165999564,33267.31707317073
1757528793,100,GET,/,11.600000,0.000000,1100,1200,1300,1400,1700,1700,1800,1800,1800,1800,1800,626,0,1700.0,2166.119383658168,548.8557499993476,7966.156165999564,32792.0
1757528793,100,GET,/appointment-service/appointments,36.000000,0.000000,1000,1200,1200,1300,1600,1700,1800,1900,5500,5500,5500,1515,0,1600.0,2035.1453174521655,462.12083399950643,6762.23391700114,33464.0
1757528793,100,,Aggregated,47.600000,0.000000,1100,1200,1300,1300,1600,1700,1800,1900,5500,5500,5500,2141,0,1600.0,2073.4403970621365,462.12083399950643,7966.156165999564,33267.51611396544
1757528794,100,GET,/,10.700000,0.000000,1100,1200,1300,1400,1700,1700,1800,1800,1800,1800,1800,640,0,1700.0,2141.7763252656446,548.8557499993476,7966.156165999564,32792.0
1757528794,100,GET,/appointment-service/appointments,35.100000,0.000000,1000,1200,1200,1300,1600,1700,1800,1900,5500,5500,5500,1549,0,1600.0,2014.3631020942778,462.12083399950643,6762.23391700114,33464.0
1757528794,100,,Aggregated,45.800000,0.000000,1100,1200,1300,1400,1600,1700,1800,1900,5500,5500,5500,2189,0,1600.0,2051.6150266395807,462.12083399950643,7966.156165999564,33267.52672453175
1757528795,100,GET,/,10.400000,0.000000,1100,1200,1300,1400,1700,1700,1800,1800,1800,1800,1800,652,0,1600.0,2120.497305731603,548.8557499993476,7966.156165999564,32792.0
1757528795,100,GET,/appointment-service/appointments,36.600000,0.000000,1000,1200,1200,1300,1600,1700,1800,1900,5500,5500,5500,1587,0,1500.0,1990.147356712057,462.12083399950643,6762.23391700114,33464.0
1757528795,100,,Aggregated,47.000000,0.000000,1100,1200,1300,1400,1600,1700,1800,1900,5500,5500,5500,2239,0,1600.0,2028.1054481639276,462.12083399950643,7966.156165999564,33268.31263957124
1757528796,100,GET,/,11.100000,0.000000,1100,1200,1300,1300,1600,1700,1800,1800,1800,1800,1800,661,0,1600.0,2107.4718729879037,548.8557499993476,7966.156165999564,32792.0
1757528796,100,GET,/appointment-service/appointments,36.100000,0.000000,1000,1100,1200,1300,1500,1700,1800,1900,1900,1900,1900,1624,0,1500.0,1969.0647398768692,462.12083399950643,6762.23391700114,33464.0
1757528796,100,,Aggregated,47.200000,0.000000,1000,1200,1200,1300,1500,1700,1800,1800,1900,1900,1900,2285,0,1500.0,2009.1028645973902,462.12083399950643,7966.156165999564,33269.60525164114
1757528797,100,GET,/,11.300000,0.000000,1000,1100,1200,1200,1300,1600,1700,1800,1900,1900,1900,673,0,1600.0,2091.5626807280905,548.8557499993476,7966.156165999564,32792.0
1757528797,100,GET,/appointment-service/appointments,35.800000,0.000000,1000,1100,1200,1200,1400,1500,1700,1700,1900,1900,1900,1663,0,1500.0,1951.3475368172165,462.12083399950643,6762.23391700114,33464.0
1757528797,100,,Aggregated,47.100000,0.000000,1000,1100,1200,1200,1400,1500,1700,1700,1900,1900,1900,2336,0,1500.0,1991.743423740167,462.12083399950643,7966.156165999564,33270.397260273974
1757528798,100,GET,/,11.400000,0.000000,1000,1100,1200,1200,1300,1300,1500,1700,1900,1900,1900,684,0,1600.0,2073.8437505540987,548.8557499993476,7966.156165999564,32792.0
1757528798,100,GET,/appointment-service/appointments,35.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1699,0,1400.0,1932.383360982949,462.12083399950643,6762.23391700114,33464.0
1757528798,100,,Aggregated,47.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2383,0,1500.0,1972.9871824125169,462.12083399950643,7966.156165999564,33271.11372219891
1757528799,100,GET,/,12.200000,0.000000,1000,1100,1200,1200,1300,1300,1500,1700,1900,1900,1900,694,0,1600.0,2058.1709847564866,548.8557499993476,7966.156165999564,32792.0
1757528799,100,GET,/appointment-service/appointments,37.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1735,0,1400.0,1913.3650774841672,462.12083399950643,6762.23391700114,33464.0
1757528799,100,,Aggregated,49.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2429,0,1500.0,1954.7381938476842,462.12083399950643,7966.156165999564,33272.0
1757528800,100,GET,/,11.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1700,1900,1900,1900,708,0,1500.0,2038.5472225226038,548.8557499993476,7966.156165999564,32792.0
1757528800,100,GET,/appointment-service/appointments,37.800000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1772,0,1400.0,1896.2584142291355,462.12083399950643,6762.23391700114,33464.0
1757528800,100,,Aggregated,49.500000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2480,0,1400.0,1936.87957401614,462.12083399950643,7966.156165999564,33272.15483870968
1757528801,100,GET,/,11.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1700,1900,1900,1900,722,0,1500.0,2020.2383841800593,548.8557499993476,7966.156165999564,32792.0
1757528801,100,GET,/appointment-service/appointments,37.200000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1804,0,1400.0,1880.777190559326,462.12083399950643,6762.23391700114,33464.0
1757528801,100,,Aggregated,48.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2526,0,1400.0,1920.6390202482266,462.12083399950643,7966.156165999564,33271.92399049881
1757528802,100,GET,/,12.100000,0.000000,1100,1200,1200,1200,1300,1300,1500,1700,1900,1900,1900,732,0,1500.0,2007.903571610663,548.8557499993476,7966.156165999564,32792.0
1757528802,100,GET,/appointment-service/appointments,37.300000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1847,0,1400.0,1861.8148029334143,462.12083399950643,6762.23391700114,33464.0
1757528802,100,,Aggregated,49.400000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2579,0,1400.0,1903.279315795663,462.12083399950643,7966.156165999564,33273.26560682435
1757528803,100,GET,/,12.000000,0.000000,1000,1100,1200,1200,1300,1300,1500,1700,1900,1900,1900,744,0,1500.0,1991.3348231438242,548.8557499993476,7966.156165999564,32792.0
1757528803,100,GET,/appointment-service/appointments,36.500000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1884,0,1300.0,1844.9721013243193,462.12083399950643,6762.23391700114,33464.0
1757528803,100,,Aggregated,48.500000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2628,0,1400.0,1886.4081230266427,462.12083399950643,7966.156165999564,33273.75342465754
1757528804,100,GET,/,12.100000,0.000000,1100,1100,1200,1200,1300,1300,1500,1700,1900,1900,1900,753,0,1400.0,1979.8068330597682,548.8557499993476,7966.156165999564,32792.0
1757528804,100,GET,/appointment-service/appointments,36.800000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1922,0,1300.0,1828.820489258071,462.12083399950643,6762.23391700114,33464.0
1757528804,100,,Aggregated,48.900000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2675,0,1300.0,1871.3224394945848,462.12083399950643,7966.156165999564,33274.835140186915
1757528805,100,GET,/,11.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1900,1900,1900,765,0,1400.0,1964.7943532719019,548.8557499993476,7966.156165999564,32792.0
1757528805,100,GET,/appointment-service/appointments,37.100000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,1961,0,1300.0,1813.3410347073004,462.12083399950643,6762.23391700114,33464.0
1757528805,100,,Aggregated,49.000000,0.000000,1100,1100,1200,1200,1300,1400,1500,1600,2200,2200,2200,2726,0,1300.0,1855.8435250601672,462.12083399950643,7966.156165999564,33275.41599413059
1757528806,100,GET,/,11.300000,0.000000,1000,1100,1200,1200,1200,1300,1300,1400,1900,1900,1900,775,0,1400.0,1952.18220763613,548.8557499993476,7966.156165999564,32792.0
1757528806,100,GET,/appointment-service/appointments,37.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,2200,2200,2200,1996,0,1300.0,1798.553049816642,462.12083399950643,6762.23391700114,33464.0
1757528806,100,,Aggregated,48.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,2200,2200,2200,2771,0,1300.0,1841.5204252443211,462.12083399950643,7966.156165999564,33276.05341032118
1757528807,100,GET,/,11.200000,0.000000,1000,1100,1200,1200,1200,1300,1300,1300,1400,1400,1400,792,0,1400.0,1932.1885653939369,548.8557499993476,7966.156165999564,32792.0
1757528807,100,GET,/appointment-service/appointments,37.500000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,2032,0,1300.0,1784.4602235762898,462.12083399950643,6762.23391700114,33464.0
1757528807,100,,Aggregated,48.700000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,2824,0,1300.0,1825.8911183070159,462.12083399950643,7966.156165999564,33275.535410764875
1757528808,100,GET,/,11.500000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,803,0,1400.0,1920.2231923524268,548.8557499993476,7966.156165999564,32792.0
1757528808,100,GET,/appointment-service/appointments,37.400000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,2074,0,1300.0,1770.4893453167872,462.12083399950643,6762.23391700114,33464.0
1757528808,100,,Aggregated,48.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,2877,0,1300.0,1812.281586946821,462.12083399950643,7966.156165999564,33276.437956204376
1757528809,100,GET,/,11.500000,0.000000,1000,1100,1100,1200,1200,1300,1300,1400,1400,1400,1400,819,0,1300.0,1903.0056320708177,548.8557499993476,7966.156165999564,32792.0
1757528809,100,GET,/appointment-service/appointments,37.000000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,2102,0,1300.0,1760.106482823984,462.12083399950643,6762.23391700114,33464.0
1757528809,100,,Aggregated,48.500000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,2921,0,1300.0,1800.1730364813432,462.12083399950643,7966.156165999564,33275.58233481684
1757528810,100,GET,/,11.600000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,834,0,1300.0,1886.8465565024028,548.8557499993476,7966.156165999564,32792.0
1757528810,100,GET,/appointment-service/appointments,37.000000,0.000000,1000,1100,1100,1200,1300,1300,1400,1400,1500,1500,1500,2139,0,1200.0,1747.3652045259544,462.12083399950643,6762.23391700114,33464.0
1757528810,100,,Aggregated,48.600000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,2973,0,1300.0,1786.4931720834213,462.12083399950643,7966.156165999564,33275.48738647831
1757528811,100,GET,/,12.300000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,844,0,1300.0,1877.0664568009524,548.8557499993476,7966.156165999564,32792.0
1757528811,100,GET,/appointment-service/appointments,36.200000,0.000000,1000,1100,1100,1200,1200,1300,1300,1400,1500,1500,1500,2175,0,1200.0,1734.9039874823086,462.12083399950643,6762.23391700114,33464.0
1757528811,100,,Aggregated,48.500000,0.000000,1000,1100,1100,1200,1200,1300,1300,1400,1500,1500,1500,3019,0,1300.0,1774.6473210712209,462.12083399950643,7966.156165999564,33276.13381914541
1757528812,100,GET,/,12.200000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,859,0,1300.0,1863.3947898707836,548.8557499993476,7966.156165999564,32792.0
1757528812,100,GET,/appointment-service/appointments,36.500000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,2213,0,1200.0,1724.0236247858209,462.12083399950643,6762.23391700114,33464.0
1757528812,100,,Aggregated,48.700000,0.000000,1000,1100,1100,1200,1200,1300,1400,1400,1400,1400,1400,3072,0,1200.0,1762.9949238769584,462.12083399950643,7966.156165999564,33276.09375
1757528813,100,GET,/,11.900000,0.000000,1000,1100,1200,1200,1200,1300,1400,1400,1400,1400,1400,874,0,1300.0,1850.1038835320358,548.8557499993476,7966.156165999564,32792.0
1757528813,100,GET,/appointment-service/appointments,36.700000,0.000000,1000,1100,1200,1200,1200,1300,1400,1400,1400,1400,1400,2244,0,1200.0,1714.4775706631153,462.12083399950643,6762.23391700114,33464.0
1757528813,100,,Aggregated,48.600000,0.000000,1000,1100,1200,1200,1200,1300,1400,1400,1400,1400,1400,3118,0,1200.0,1752.4946962075119,462.12083399950643,7966.156165999564,33275.633098139835
1757528814,100,GET,/,12.600000,0.000000,1000,1100,1200,1200,1300,1400,1400,1400,1500,1500,1500,887,0,1300.0,1839.473370630217,548.8557499993476,7966.156165999564,32792.0
1757528814,100,GET,/appointment-service/appointments,36.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1400,1400,1400,2282,0,1200.0,1704.101410964081,462.12083399950643,6762.23391700114,33464.0
1757528814,100,,Aggregated,48.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,3169,0,1200.0,1741.9918900501832,462.12083399950643,7966.156165999564,33275.90785736826
1757528815,100,GET,/,13.200000,0.000000,1000,1100,1200,1200,1300,1400,1400,1400,1500,1500,1500,898,0,1300.0,1829.658671908684,548.8557499993476,7966.156165999564,32792.0
1757528815,100,GET,/appointment-service/appointments,35.500000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,2321,0,1200.0,1693.2693030788578,462.12083399950643,6762.23391700114,33464.0
1757528815,100,,Aggregated,48.700000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,3219,0,1200.0,1731.3176576017459,462.12083399950643,7966.156165999564,33276.53308480894
1757528816,100,GET,/,13.200000,0.000000,1100,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,911,0,1300.0,1818.962081226127,548.8557499993476,7966.156165999564,32792.0
1757528816,100,GET,/appointment-service/appointments,35.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,2357,0,1200.0,1683.321566145963,462.12083399950643,6762.23391700114,33464.0
1757528816,100,,Aggregated,49.000000,0.000000,1000,1100,1200,1200,1300,1400,1400,1400,1500,1500,1500,3268,0,1200.0,1721.1332274795068,462.12083399950643,7966.156165999564,33276.67074663403
1757528817,100,GET,/,13.400000,0.000000,1100,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,929,0,1300.0,1802.3714195339091,548.8557499993476,7966.156165999564,32792.0
1757528817,100,GET,/appointment-service/appointments,35.400000,0.000000,1100,1100,1200,1200,1300,1400,1400,1400,1700,1700,1700,2393,0,1200.0,1675.7226405106717,462.12083399950643,6762.23391700114,33464.0
1757528817,100,,Aggregated,48.800000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3322,0,1200.0,1711.140074500009,462.12083399950643,7966.156165999564,33276.074653823
1757528818,100,GET,/,13.100000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,939,0,1300.0,1793.5006005026703,548.8557499993476,7966.156165999564,32792.0
1757528818,100,GET,/appointment-service/appointments,35.000000,0.000000,1000,1100,1200,1200,1300,1400,1400,1400,1700,1700,1700,2423,0,1200.0,1667.5437096710832,462.12083399950643,6762.23391700114,33464.0
1757528818,100,,Aggregated,48.100000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3362,0,1200.0,1702.7232220122048,462.12083399950643,7966.156165999564,33276.311719214755
1757528819,100,GET,/,13.500000,0.000000,1100,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,957,0,1200.0,1780.3290540752382,548.8557499993476,7966.156165999564,32792.0
1757528819,100,GET,/appointment-service/appointments,35.900000,0.000000,1100,1100,1200,1200,1300,1400,1400,1400,1700,1700,1700,2455,0,1200.0,1659.8445533906477,462.12083399950643,6762.23391700114,33464.0
1757528819,100,,Aggregated,49.400000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3412,0,1200.0,1693.638125241511,462.12083399950643,7966.156165999564,33275.51699882767
1757528820,100,GET,/,13.500000,0.000000,1100,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,969,0,1200.0,1770.854475620229,548.8557499993476,7966.156165999564,32792.0
1757528820,100,GET,/appointment-service/appointments,35.300000,0.000000,1100,1200,1200,1200,1300,1400,1400,1400,1700,1700,1700,2499,0,1200.0,1649.2564649992194,462.12083399950643,6762.23391700114,33464.0
1757528820,100,,Aggregated,48.800000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3468,0,1200.0,1683.232379731559,462.12083399950643,7966.156165999564,33276.23529411765
1757528821,100,GET,/,13.300000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,978,0,1200.0,1763.7488546779175,548.8557499993476,7966.156165999564,32792.0
1757528821,100,GET,/appointment-service/appointments,35.200000,0.000000,1100,1100,1200,1200,1300,1400,1400,1400,1700,1700,1700,2533,0,1200.0,1641.1381098646077,462.12083399950643,6762.23391700114,33464.0
1757528821,100,,Aggregated,48.500000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3511,0,1200.0,1675.2917152270138,462.12083399950643,7966.156165999564,33276.81230418684
1757528822,100,GET,/,13.600000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,987,0,1200.0,1757.1044694772092,548.8557499993476,7966.156165999564,32792.0
1757528822,100,GET,/appointment-service/appointments,35.500000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,2581,0,1200.0,1631.283099313079,462.12083399950643,6762.23391700114,33464.0
1757528822,100,,Aggregated,49.100000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3568,0,1200.0,1666.0885063624023,462.12083399950643,7966.156165999564,33278.107623318385
1757528823,100,GET,/,13.900000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,997,0,1200.0,1748.8750179277877,548.8557499993476,7966.156165999564,32792.0
1757528823,100,GET,/appointment-service/appointments,35.300000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,2610,0,1200.0,1623.9567422693692,462.12083399950643,6762.23391700114,33464.0
1757528823,100,,Aggregated,49.200000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3607,0,1200.0,1658.4850263923054,462.12083399950643,7966.156165999564,33278.25450512891
1757528824,100,GET,/,12.800000,0.000000,1000,1100,1100,1200,1200,1300,1400,1500,1500,1500,1500,1010,0,1200.0,1739.8343020613909,548.8557499993476,7966.156165999564,32792.0
1757528824,100,GET,/appointment-service/appointments,36.400000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,2646,0,1200.0,1616.4809328821102,462.12083399950643,6762.23391700114,33464.0
1757528824,100,,Aggregated,49.200000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1700,1700,1700,3656,0,1200.0,1650.5583133173025,462.12083399950643,7966.156165999564,33278.35448577681
1757528825,100,GET,/,11.900000,0.000000,1000,1100,1200,1200,1200,1300,1400,1500,1500,1500,1500,1022,0,1200.0,1731.7667449452092,548.8557499993476,7966.156165999564,32792.0
1757528825,100,GET,/appointment-service/appointments,37.000000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,2688,0,1200.0,1607.506907269367,462.12083399950643,6762.23391700114,33464.0
1757528825,100,,Aggregated,48.900000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1700,1700,1700,3710,0,1200.0,1641.7369757611998,462.12083399950643,7966.156165999564,33278.88301886793
1757528826,100,GET,/,12.300000,0.000000,1000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1036,0,1200.0,1721.4276224247149,548.8557499993476,7966.156165999564,32792.0
1757528826,100,GET,/appointment-service/appointments,36.300000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,2722,0,1200.0,1600.8356902193464,462.12083399950643,6762.23391700114,33464.0
1757528826,100,,Aggregated,48.600000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1600,1600,1600,3758,0,1200.0,1634.0802995234314,462.12083399950643,7966.156165999564,33278.74401277275
1757528827,100,GET,/,11.900000,0.000000,1000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1047,0,1200.0,1714.3416598997171,548.8557499993476,7966.156165999564,32792.0
1757528827,100,GET,/appointment-service/appointments,36.500000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,2763,0,1200.0,1592.8957960488806,462.12083399950643,6762.23391700114,33464.0
1757528827,100,,Aggregated,48.400000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1600,1600,1600,3810,0,1200.0,1626.2695019417456,462.12083399950643,7966.156165999564,33279.332283464566
1757528828,100,GET,/,12.700000,0.000000,990,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1055,0,1200.0,1707.969326578206,548.8557499993476,7966.156165999564,32792.0
1757528828,100,GET,/appointment-service/appointments,36.300000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,2801,0,1200.0,1584.6270321396112,462.12083399950643,6762.23391700114,33464.0
1757528828,100,,Aggregated,49.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1600,1600,1600,3856,0,1200.0,1618.3734327186328,462.12083399950643,7966.156165999564,33280.141078838176
1757528829,100,GET,/,12.200000,0.000000,980,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1066,0,1200.0,1700.4530476435357,548.8557499993476,7966.156165999564,32792.0
1757528829,100,GET,/appointment-service/appointments,36.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,2843,0,1200.0,1576.1605235304464,462.12083399950643,6762.23391700114,33464.0
1757528829,100,,Aggregated,49.100000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,3909,0,1200.0,1610.055594061156,462.12083399950643,7966.156165999564,33280.7429009977
1757528830,100,GET,/,11.500000,0.000000,1000,1100,1100,1200,1200,1300,1300,1500,1500,1500,1500,1076,0,1200.0,1694.803956200751,548.8557499993476,7966.156165999564,32792.0
1757528830,100,GET,/appointment-service/appointments,37.700000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,2879,0,1200.0,1569.3722255776474,462.12083399950643,6762.23391700114,33464.0
1757528830,100,,Aggregated,49.200000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,3955,0,1200.0,1603.4972678407191,462.12083399950643,7966.156165999564,33281.17522123894
1757528831,100,GET,/,11.300000,0.000000,1000,1100,1100,1200,1300,1300,1300,1300,1500,1500,1500,1092,0,1200.0,1686.7789229990915,548.8557499993476,7966.156165999564,32792.0
1757528831,100,GET,/appointment-service/appointments,38.500000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,2916,0,1200.0,1562.978106744532,462.12083399950643,6762.23391700114,33464.0
1757528831,100,,Aggregated,49.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,4008,0,1200.0,1596.7082692569988,462.12083399950643,7966.156165999564,33280.91017964072
1757528832,100,GET,/,10.800000,0.000000,1000,1100,1100,1200,1200,1300,1300,1300,1500,1500,1500,1105,0,1200.0,1677.8156644398287,548.8557499993476,7966.156165999564,32792.0
1757528832,100,GET,/appointment-service/appointments,38.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,2948,0,1200.0,1556.90918965368,462.12083399950643,6762.23391700114,33464.0
1757528832,100,,Aggregated,48.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,4053,0,1200.0,1589.8728350123486,462.12083399950643,7966.156165999564,33280.78756476684
1757528833,100,GET,/,10.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,1128,0,1200.0,1665.9530027313942,548.8557499993476,7966.156165999564,32792.0
1757528833,100,GET,/appointment-service/appointments,38.200000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,2976,0,1200.0,1552.141635856196,462.12083399950643,6762.23391700114,33464.0
1757528833,100,,Aggregated,49.000000,0.000000,1000,1100,1200,1200,1300,1300,1400,1500,1600,1600,1600,4104,0,1200.0,1583.4231226581485,462.12083399950643,7966.156165999564,33279.29824561404
1757528834,100,GET,/,11.800000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,1147,0,1200.0,1655.2447799311406,548.8557499993476,7966.156165999564,32792.0
1757528834,100,GET,/appointment-service/appointments,36.400000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,3013,0,1200.0,1546.8938836057198,462.12083399950643,6762.23391700114,33464.0
1757528834,100,,Aggregated,48.200000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1600,1600,1600,4160,0,1200.0,1576.7685177608273,462.12083399950643,7966.156165999564,33278.71538461538
1757528835,100,GET,/,12.900000,0.000000,1000,1100,1200,1200,1300,1300,1400,1400,1500,1500,1500,1155,0,1200.0,1650.8483781731757,548.8557499993476,7966.156165999564,32792.0
1757528835,100,GET,/appointment-service/appointments,36.000000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,1500,3043,0,1200.0,1541.7711878932103,462.12083399950643,6762.23391700114,33464.0
1757528835,100,,Aggregated,48.900000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1500,1500,1500,4198,0,1200.0,1571.7817059430788,462.12083399950643,7966.156165999564,33279.11195807527
1757528836,100,GET,/,13.400000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1500,1500,1500,1171,0,1200.0,1643.610504838614,548.8557499993476,7966.156165999564,32792.0
1757528836,100,GET,/appointment-service/appointments,36.400000,0.000000,1100,1100,1200,1200,1300,1400,1400,1500,1500,1500,1500,3088,0,1200.0,1536.025479317694,462.12083399950643,6762.23391700114,33464.0
1757528836,100,,Aggregated,49.800000,0.000000,1000,1100,1200,1200,1300,1400,1400,1500,1500,1500,1500,4259,0,1200.0,1565.6056776940698,462.12083399950643,7966.156165999564,33279.23550129138
1757528837,100,GET,/,13.700000,0.000000,1000,1100,1200,1200,1300,1400,1500,1500,1500,1500,1500,1181,0,1200.0,1638.4869706807938,548.8557499993476,7966.156165999564,32792.0
